trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1725188040_2..S33X001,065400_2..S33X001,2,1,1725188040,02 1054  241/3RD,1725204482,1725204497,764,0,0
1725188040_5..S01R,065400_5..S01R,5,1,1725188040,05 1054  DYR/180,1725203132,1725203147,584,0,0
1725188040_GS.S01R,065400_GS.S01R,GS,1,1725188040,0S 1054  TSS/GCS,1725202517,1725202532,502,0,0
1725188100_2..N33X001,065500_2..N33X001,2,0,1725188100,02 1055  3RD/241,1725204542,1725204557,772,0,0
1725188130_7..N,065550_7..N,7,0,1725188130,07 1055+ 34H/MST,1725204932,1725204947,858,0,0
1725188160_7..S,065600_7..S,7,1,1725188160,07 1056 MST/34H,1725205037,1725205052,872,0,0
1725188250_1..S03R,065750_1..S03R,1,1,1725188250,01 1057+ 242/SFT,1725206193,1725206207,1002,0,0
1725188340_2..S01X173,065900_2..S01X173,2,1,1725188340,02 1059  96S/FLA,1725206163,1725206177,916,0,0
1725188400_GS.N01R,066000_GS.N01R,GS,0,1725188400,0S 1100  GCS/TSS,1725202862,1725202877,468,0,0
1725188430_1..N03R,066050_1..N03R,1,0,1725188430,01 1100+ SFT/242,1725206298,1725206312,943,0,0
1725188430_4..N01R,066050_4..N01R,4,0,1725188430,04 1100+ NLT/WDL,1725207378,1725207392,1160,0,0
1725188430_4..S01R,066050_4..S01R,4,1,1725188430,04 1100+ WDL/NLT,1725207408,1725207422,1166,0,0
1725188430_6..N06R,066050_6..N06R,6,0,1725188430,06 1100+ BBR/3AB,1725204932,1725204947,590,0,0
1725188490_7..N,066150_7..N,7,0,1725188490,07 1101+ 34H/MST,1725264001,1725264008,13784,0,0
1725188520_5..N01X003,066200_5..N01X003,5,0,1725188520,05 1102  180/DYR,1725203687,1725203702,578,0,0
1725188610_1..S03R,066350_1..S03R,1,1,1725188610,01 1103+ 242/SFT,1725206478,1725206492,980,0,0
1725188610_6..S01R,066350_6..S01R,6,1,1725188610,06 1103+ PEL/BBR,1725207152,1725207153,1033,0,0
1725188610_7..S,066350_7..S,7,1,1725188610,07 1103+ MST/34H,1725205622,1725205637,768,0,0
1725188640_GS.S01R,066400_GS.S01R,GS,1,1725188640,0S 1104  TSS/GCS,1725203057,1725203072,414,0,0
1725188730_2..N01X008,066550_2..N01X008,2,0,1725188730,02 1105+ FLA/96S,1725205997,1725206012,806,0,0
1725188760_2..S33X001,066600_2..S33X001,2,1,1725188760,02 1106  241/3RD,1725205517,1725205532,742,0,0
1725188760_5..S01R,066600_5..S01R,5,1,1725188760,05 1106  DYR/180,1725203897,1725203912,526,0,0
1725188820_2..N33X001,066700_2..N33X001,2,0,1725188820,02 1107  3RD/241,1725205562,1725205577,748,0,0
1725188820_2..S01X173,066700_2..S01X173,2,1,1725188820,02 1107  96S/FLA,1725206448,1725206462,894,0,0
1725188850_7..N,066750_7..N,7,0,1725188850,07 1107+ 34H/MST,1725205847,1725205862,798,0,0
1725188880_5..N08X004,066800_5..N08X004,5,0,1725188880,05 1108  BWG/MOT,1725204767,1725204782,642,0,0
1725188910_1..N03R,066850_1..N03R,1,0,1725188910,01 1108+ SFT/242,1725206838,1725206852,972,0,0
1725188910_4..N01R,066850_4..N01R,4,0,1725188910,04 1108+ NLT/WDL,1725208068,1725208082,1218,0,0
1725188910_4..S01R,066850_4..S01R,4,1,1725188910,04 1108+ WDL/NLT,1725208503,1725208517,1308,0,0
1725188910_6..N01X027,066850_6..N01X027,6,0,1725188910,06 1108+ BBR/PEL,1725206838,1725206852,972,0,0
1725188970_1..S03R,066950_1..S03R,1,1,1725188970,01 1109+ 242/SFT,1725206868,1725206882,898,0,0
1725188970_5..S08X001,066950_5..S08X001,5,1,1725188970,05 1109+ MOT/BWG,1725205052,1725205067,600,0,0
1725189000_GS.N01R,067000_GS.N01R,GS,0,1725189000,0S 1110  GCS/TSS,1725203462,1725203477,388,0,0
1725189060_7..N,067100_7..N,7,0,1725189060,E7 1111 34H/MST,1725206193,1725206207,386,0,0
1725189060_7..S,067100_7..S,7,1,1725189060,07 1111 MST/34H,1725206070,1725206087,770,0,0
1725189150_6..S06R,067250_6..S06R,6,1,1725189150,06 1112+ 3AB/BBR,1725205622,1725205637,676,0,0
1725189240_5..N01X003,067400_5..N01X003,5,0,1725189240,05 1114  180/DYR,1725204332,1725204347,424,0,0
1725189240_7..N,067400_7..N,7,0,1725189240,07 1114 34H/MST,1725206448,1725206462,778,0,0
1725189240_GS.S01R,067400_GS.S01R,GS,1,1725189240,0S 1114  TSS/GCS,1725203672,1725203687,336,0,0
1725189300_2..S01X173,067500_2..S01X173,2,1,1725189300,02 1115  96S/FLA,1725203882,1725203897,340,0,0
1725189330_1..S03R,067550_1..S03R,1,1,1725189330,01 1115+ 242/SFT,1725207213,1725207227,887,0,0
1725189330_6..S01R,067550_6..S01R,6,1,1725189330,06 1115+ PEL/BBR,1725207663,1725207677,977,0,0
1725189360_1..N03R,067600_1..N03R,1,0,1725189360,01 1116  SFT/242,1725207138,1725207152,872,0,0
1725189390_4..N01R,067650_4..N01R,4,0,1725189390,04 1116+ NLT/WDL,1725208503,1725208517,1148,0,0
1725189390_4..S01R,067650_4..S01R,4,1,1725189390,04 1116+ WDL/NLT,1725208623,1725208637,1172,0,0
1725189390_6..N06R,067650_6..N06R,6,0,1725189390,06 1116+ BBR/3AB,1725205847,1725205862,626,0,0
1725189450_2..N01X008,067750_2..N01X008,2,0,1725189450,02 1117+ FLA/96S,1725206658,1725206672,776,0,0
1725189480_2..S33X001,067800_2..S33X001,2,1,1725189480,02 1118  241/3RD,1725205997,1725206012,646,0,0
1725189480_5..S01R,067800_5..S01R,5,1,1725189480,05 1118  DYR/180,1725204572,1725204587,456,0,0
1725189510_7..S,067850_7..S,7,1,1725189510,07 1118+ MST/34H,1725206478,1725206492,736,0,0
1725189540_2..N33X001,067900_2..N33X001,2,0,1725189540,02 1119  3RD/241,1725206298,1725206312,623,0,0
1725189600_GS.N01R,068000_GS.N01R,GS,0,1725189600,0S 1120  GCS/TSS,1725204107,1725204122,314,0,0
1725189690_1..S03R,068150_1..S03R,1,1,1725189690,01 1121+ 242/SFT,1725207738,1725207752,912,0,0
1725189690_7..N,068150_7..N,7,0,1725189690,07 1121+ 34H/MST,1725206567,1725206568,670,0,0
1725189780_1..N03R,068300_1..N03R,1,0,1725189780,01 1123  SFT/242,1725207573,1725207587,879,0,0
